country;ifs;wdi;year;directedcredit;creditceilings;creditcontrols;intratecontrols;entrybarriers;bankingsuperv;privatization;intlcapital;securitymarkets;finreform;finreform_n;large_reversal;reversal;reform;large_reform;status_quo;Advanced;Emerging_Asia;Latin_America;SSA;Transition;MENA
Cote d Ivoire;662;CIV;1996;3;1;3;2;3;1;2;2;1;14;0.6666667;0;0;0;0;1;0;0;0;1;0;0
Cote d Ivoire;662;CIV;1997;3;1;3;2;3;1;2;2;1;14;0.6666667;0;0;0;0;1;0;0;0;1;0;0
Cote d Ivoire;662;CIV;1998;3;1;3;2;3;1;2;2;1;14;0.6666667;0;0;0;0;1;0;0;0;1;0;0
Cote d Ivoire;662;CIV;1999;3;1;3;2;3;1;2;2;1;14;0.6666667;0;0;0;0;1;0;0;0;1;0;0
Cote d Ivoire;662;CIV;2000;3;1;3;2;3;1;2;2;1;14;0.6666667;0;0;0;0;1;0;0;0;1;0;0
Cote d Ivoire;662;CIV;2001;3;1;3;2;3;1;2;2;1;14;0.6666667;0;0;0;0;1;0;0;0;1;0;0
Cote d Ivoire;662;CIV;2002;3;1;3;2;3;1;2;2;1;14;0.6666667;0;0;0;0;1;0;0;0;1;0;0
Cote d Ivoire;662;CIV;2003;3;1;3;2;3;1;2;2;1;14;0.6666667;0;0;0;0;1;0;0;0;1;0;0
Cote d Ivoire;662;CIV;2004;3;1;3;2;3;1;2;2;1;14;0.6666667;0;0;0;0;1;0;0;0;1;0;0
Cote d Ivoire;662;CIV;2005;3;1;3;2;3;1;2;2;1;14;0.6666667;0;0;0;0;1;0;0;0;1;0;0
Czech Rep;935;CZE;1990;1;0;0.75;0;3;0;0;0;0;3.75;0.1785714;;;;;;0;0;0;0;1;0
Czech Rep;935;CZE;1991;1;0;0.75;3;3;1;0;0;0;7.75;0.3690476;0;0;0;1;0;0;0;0;0;1;0
Czech Rep;935;CZE;1992;1;1;1.5;3;3;1;0;0;1;9.5;0.452381;0;0;1;0;0;0;0;0;0;1;0
Czech Rep;935;CZE;1993;1;1;1.5;3;3;1;2;0;3;13.5;0.6428571;0;0;0;1;0;0;0;0;0;1;0
Czech Rep;935;CZE;1994;1;1;1.5;3;2;1;2;0;3;12.5;0.5952381;0;1;0;0;0;0;0;0;0;1;0
Czech Rep;935;CZE;1995;1;1;1.5;3;2;1;2;0;3;12.5;0.5952381;0;0;0;0;1;0;0;0;0;1;0
Czech Rep;935;CZE;1996;1;1;1.5;3;3;1;2;2;3;15.5;0.7380952;0;0;0;1;0;0;0;0;0;1;0
Czech Rep;935;CZE;1997;1;1;1.5;3;3;1;2;2;3;15.5;0.7380952;0;0;0;0;1;0;0;0;0;1;0
Czech Rep;935;CZE;1998;1;1;1.5;3;3;2;0;3;3;15.5;0.7380952;0;0;0;0;1;0;0;0;0;1;0
Czech Rep;935;CZE;1999;2;1;2.25;3;3;2;1;3;3;17.25;0.8214286;0;0;1;0;0;0;0;0;0;1;0
Czech Rep;935;CZE;2000;2;1;2.25;3;3;2;1;3;3;17.25;0.8214286;0;0;0;0;1;0;0;0;0;1;0
Czech Rep;935;CZE;2001;2;1;2.25;3;3;2;3;3;3;19.25;0.9166667;0;0;1;0;0;0;0;0;0;1;0
Czech Rep;935;CZE;2002;2;1;2.25;3;3;2;3;3;3;19.25;0.9166667;0;0;0;0;1;0;0;0;0;1;0
Czech Rep;935;CZE;2003;2;1;2.25;3;3;2;3;3;3;19.25;0.9166667;0;0;0;0;1;0;0;0;0;1;0
Czech Rep;935;CZE;2004;2;1;2.25;3;3;2;3;3;3;19.25;0.9166667;0;0;0;0;1;0;0;0;0;1;0
Czech Rep;935;CZE;2005;2;1;2.25;3;3;2;3;3;3;19.25;0.9166667;0;0;0;0;1;0;0;0;0;1;0
Denmark;128;DNK;1973;2;0;1.5;0;1;0;2;1;1;6.5;0.3095238;;;;;;1;0;0;0;0;0
Denmark;128;DNK;1974;2;0;1.5;0;1;0;2;1;1;6.5;0.3095238;0;0;0;0;1;1;0;0;0;0;0
Denmark;128;DNK;1975;2;0;1.5;1;1;0;2;1;1;7.5;0.3571429;0;0;1;0;0;1;0;0;0;0;0
Denmark;128;DNK;1976;2;0;1.5;1;1;0;2;1;1;7.5;0.3571429;0;0;0;0;1;1;0;0;0;0;0
Denmark;128;DNK;1977;2;0;1.5;1;1;0;2;1;1;7.5;0.3571429;0;0;0;0;1;1;0;0;0;0;0
Denmark;128;DNK;1978;2;0;1.5;1;1;0;2;1;1;7.5;0.3571429;0;0;0;0;1;1;0;0;0;0;0
Denmark;128;DNK;1979;2;0;1.5;1;1;0;2;1;1;7.5;0.3571429;0;0;0;0;1;1;0;0;0;0;0
Denmark;128;DNK;1980;2;1;2.25;1;1;0;2;1;1;8.25;0.3928571;0;0;1;0;0;1;0;0;0;0;0
Denmark;128;DNK;1981;2;1;2.25;1;1;0;2;1;1;8.25;0.3928571;0;0;0;0;1;1;0;0;0;0;0
Denmark;128;DNK;1982;2;1;2.25;3;1;0;2;1;1;10.25;0.4880952;0;0;1;0;0;1;0;0;0;0;0
Denmark;128;DNK;1983;2;1;2.25;3;1;0;2;1;2;11.25;0.5357143;0;0;1;0;0;1;0;0;0;0;0
Denmark;128;DNK;1984;2;1;2.25;3;1;0;2;1;3;12.25;0.5833333;0;0;1;0;0;1;0;0;0;0;0
Denmark;128;DNK;1985;2;1;2.25;3;1;0;2;1;3;12.25;0.5833333;0;0;0;0;1;1;0;0;0;0;0
Denmark;128;DNK;1986;2;1;2.25;3;1;0;2;1;3;12.25;0.5833333;0;0;0;0;1;1;0;0;0;0;0
Denmark;128;DNK;1987;2;1;2.25;3;1;0;2;1;3;12.25;0.5833333;0;0;0;0;1;1;0;0;0;0;0
Denmark;128;DNK;1988;2;1;2.25;3;3;2;2;1;3;16.25;0.7738096;0;0;0;1;0;1;0;0;0;0;0
Denmark;128;DNK;1989;2;1;2.25;3;3;2;2;3;3;18.25;0.8690476;0;0;1;0;0;1;0;0;0;0;0
Denmark;128;DNK;1990;2;1;2.25;3;3;2;2;3;3;18.25;0.8690476;0;0;0;0;1;1;0;0;0;0;0
Denmark;128;DNK;1991;2;1;2.25;3;3;2;2;3;3;18.25;0.8690476;0;0;0;0;1;1;0;0;0;0;0
Denmark;128;DNK;1992;2;1;2.25;3;3;3;2;3;3;19.25;0.9166667;0;0;1;0;0;1;0;0;0;0;0
Denmark;128;DNK;1993;2;1;2.25;3;3;3;3;3;3;20.25;0.9642857;0;0;1;0;0;1;0;0;0;0;0
Denmark;128;DNK;1994;2;1;2.25;3;3;3;3;3;3;20.25;0.9642857;0;0;0;0;1;1;0;0;0;0;0
Denmark;128;DNK;1995;2;1;2.25;3;3;3;3;3;3;20.25;0.9642857;0;0;0;0;1;1;0;0;0;0;0
Denmark;128;DNK;1996;2;1;2.25;3;3;3;3;3;3;20.25;0.9642857;0;0;0;0;1;1;0;0;0;0;0
Denmark;128;DNK;1997;2;1;2.25;3;3;3;3;3;3;20.25;0.9642857;0;0;0;0;1;1;0;0;0;0;0
Denmark;128;DNK;1998;2;1;2.25;3;3;3;3;3;3;20.25;0.9642857;0;0;0;0;1;1;0;0;0;0;0
Denmark;128;DNK;1999;2;1;2.25;3;3;3;3;3;3;20.25;0.9642857;0;0;0;0;1;1;0;0;0;0;0
Denmark;128;DNK;2000;2;1;2.25;3;3;3;3;3;3;20.25;0.9642857;0;0;0;0;1;1;0;0;0;0;0
Denmark;128;DNK;2001;3;1;3;3;3;3;3;3;3;21;1;0;0;1;0;0;1;0;0;0;0;0
Denmark;128;DNK;2002;3;1;3;3;3;3;3;3;3;21;1;0;0;0;0;1;1;0;0;0;0;0
Denmark;128;DNK;2003;3;1;3;3;3;3;3;3;3;21;1;0;0;0;0;1;1;0;0;0;0;0
Denmark;128;DNK;2004;3;1;3;3;3;3;3;3;3;21;1;0;0;0;0;1;1;0;0;0;0;0
Denmark;128;DNK;2005;3;1;3;3;3;3;3;3;3;21;1;0;0;0;0;1;1;0;0;0;0;0
Dominican Rep;243;DOM;1973;0;0;0;0;3;0;1;1;0;5;0.2380952;;;;;;0;0;1;0;0;0
Dominican Rep;243;DOM;1974;0;0;0;0;3;0;1;1;0;5;0.2380952;0;0;0;0;1;0;0;1;0;0;0
Dominican Rep;243;DOM;1975;0;0;0;0;3;0;1;1;0;5;0.2380952;0;0;0;0;1;0;0;1;0;0;0
Dominican Rep;243;DOM;1976;0;0;0;0;3;0;1;1;0;5;0.2380952;0;0;0;0;1;0;0;1;0;0;0
Dominican Rep;243;DOM;1977;0;0;0;0;3;0;1;1;0;5;0.2380952;0;0;0;0;1;0;0;1;0;0;0
Dominican Rep;243;DOM;1978;0;0;0;0;3;0;1;1;0;5;0.2380952;0;0;0;0;1;0;0;1;0;0;0
Dominican Rep;243;DOM;1979;0;0;0;0;3;0;1;1;0;5;0.2380952;0;0;0;0;1;0;0;1;0;0;0
Dominican Rep;243;DOM;1980;0;0;0;0;3;0;1;1;0;5;0.2380952;0;0;0;0;1;0;0;1;0;0;0
Dominican Rep;243;DOM;1981;0;0;0;0;2;0;1;1;0;4;0.1904762;0;1;0;0;0;0;0;1;0;0;0
Dominican Rep;243;DOM;1982;0;0;0;0;3;0;1;1;0;5;0.2380952;0;0;1;0;0;0;0;1;0;0;0
Dominican Rep;243;DOM;1983;0;0;0;0;3;0;1;1;0;5;0.2380952;0;0;0;0;1;0;0;1;0;0;0
Dominican Rep;243;DOM;1984;0;0;0;0;3;0;1;1;0;5;0.2380952;0;0;0;0;1;0;0;1;0;0;0
Dominican Rep;243;DOM;1985;0;0;0;0;3;0;1;2;0;6;0.2857143;0;0;1;0;0;0;0;1;0;0;0
Dominican Rep;243;DOM;1986;0;0;0;0;3;0;1;2;0;6;0.2857143;0;0;0;0;1;0;0;1;0;0;0
Dominican Rep;243;DOM;1987;0;0;0;0;3;0;2;1;0;6;0.2857143;0;0;0;0;1;0;0;1;0;0;0
Dominican Rep;243;DOM;1988;0;0;0;0;3;0;2;1;0;6;0.2857143;0;0;0;0;1;0;0;1;0;0;0
Dominican Rep;243;DOM;1989;0;0;0;0;3;0;2;0;0;5;0.2380952;0;1;0;0;0;0;0;1;0;0;0
Dominican Rep;243;DOM;1990;0;0;0;0;3;0;2;0;0;5;0.2380952;0;0;0;0;1;0;0;1;0;0;0
Dominican Rep;243;DOM;1991;1;1;1.5;3;3;0;2;0;0;9.5;0.452381;0;0;0;1;0;0;0;1;0;0;0
Dominican Rep;243;DOM;1992;2;1;2.25;3;3;0;2;0;0;10.25;0.4880952;0;0;1;0;0;0;0;1;0;0;0
Dominican Rep;243;DOM;1993;2;1;2.25;3;3;0;2;0;0;10.25;0.4880952;0;0;0;0;1;0;0;1;0;0;0
Dominican Rep;243;DOM;1994;2;1;2.25;3;3;0;2;0;0;10.25;0.4880952;0;0;0;0;1;0;0;1;0;0;0
Dominican Rep;243;DOM;1995;2;1;2.25;3;3;0;2;0;0;10.25;0.4880952;0;0;0;0;1;0;0;1;0;0;0
Dominican Rep;243;DOM;1996;2;1;2.25;3;3;0;2;0;0;10.25;0.4880952;0;0;0;0;1;0;0;1;0;0;0
Dominican Rep;243;DOM;1997;2;1;2.25;3;3;0;2;0;0;10.25;0.4880952;0;0;0;0;1;0;0;1;0;0;0
Dominican Rep;243;DOM;1998;2;1;2.25;3;3;0;2;0;0;10.25;0.4880952;0;0;0;0;1;0;0;1;0;0;0
Dominican Rep;243;DOM;1999;2;1;2.25;3;3;1;2;0;0;11.25;0.5357143;0;0;1;0;0;0;0;1;0;0;0
Dominican Rep;243;DOM;2000;2;1;2.25;3;3;1;2;0;1;12.25;0.5833333;0;0;1;0;0;0;0;1;0;0;0
Dominican Rep;243;DOM;2001;2;1;2.25;3;3;1;2;0;1;12.25;0.5833333;0;0;0;0;1;0;0;1;0;0;0
Dominican Rep;243;DOM;2002;2;1;2.25;3;3;2;2;0;1;13.25;0.6309524;0;0;1;0;0;0;0;1;0;0;0
Dominican Rep;243;DOM;2003;2;1;2.25;3;3;2;2;0;1;13.25;0.6309524;0;0;0;0;1;0;0;1;0;0;0
Dominican Rep;243;DOM;2004;2;1;2.25;3;3;2;2;1;1;14.25;0.6785714;0;0;1;0;0;0;0;1;0;0;0
Dominican Rep;243;DOM;2005;2;1;2.25;3;3;2;2;1;1;14.25;0.6785714;0;0;0;0;1;0;0;1;0;0;0
Ecuador;248;ECU;1973;0;;0;0;0;0;0;0;0;0;0;;;;;;0;0;1;0;0;0
Ecuador;248;ECU;1974;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
Ecuador;248;ECU;1975;0;;0;0;0;0;0;1;0;1;0.047619;0;0;1;0;0;0;0;1;0;0;0
Ecuador;248;ECU;1976;0;;0;0;0;0;0;1;0;1;0.047619;0;0;0;0;1;0;0;1;0;0;0
Ecuador;248;ECU;1977;0;;0;0;0;0;0;1;0;1;0.047619;0;0;0;0;1;0;0;1;0;0;0
Ecuador;248;ECU;1978;0;;0;0;0;0;0;1;0;1;0.047619;0;0;0;0;1;0;0;1;0;0;0
Ecuador;248;ECU;1979;0;;0;0;0;0;0;1;0;1;0.047619;0;0;0;0;1;0;0;1;0;0;0
Ecuador;248;ECU;1980;0;;0;0;0;0;0;1;0;1;0.047619;0;0;0;0;1;0;0;1;0;0;0
Ecuador;248;ECU;1981;0;;0;0;0;0;0;2;0;2;0.0952381;0;0;1;0;0;0;0;1;0;0;0
Ecuador;248;ECU;1982;0;;0;0;0;0;0;1;0;1;0.047619;0;1;0;0;0;0;0;1;0;0;0
Ecuador;248;ECU;1983;0;;0;0;0;0;0;1;0;1;0.047619;0;0;0;0;1;0;0;1;0;0;0
Ecuador;248;ECU;1984;0;;0;0;0;0;0;1;0;1;0.047619;0;0;0;0;1;0;0;1;0;0;0
Ecuador;248;ECU;1985;0;;0;0;0;0;0;1;0;1;0.047619;0;0;0;0;1;0;0;1;0;0;0
Ecuador;248;ECU;1986;0;;0;1;0;0;0;1;0;2;0.0952381;0;0;1;0;0;0;0;1;0;0;0
Ecuador;248;ECU;1987;0;;0;1;0;0;0;1;0;2;0.0952381;0;0;0;0;1;0;0;1;0;0;0
Ecuador;248;ECU;1988;0;;0;0;0;0;0;1;0;1;0.047619;0;1;0;0;0;0;0;1;0;0;0
Ecuador;248;ECU;1989;0;;0;1;0;0;0;0;0;1;0.047619;0;0;0;0;1;0;0;1;0;0;0
Ecuador;248;ECU;1990;0;;0;1;0;0;0;0;0;1;0.047619;0;0;0;0;1;0;0;1;0;0;0
Ecuador;248;ECU;1991;2;;2;1;0;0;0;1;1;5;0.2380952;0;0;0;1;0;0;0;1;0;0;0
Ecuador;248;ECU;1992;2;;2;3;1;0;0;1;1;8;0.3809524;0;0;0;1;0;0;0;1;0;0;0
Ecuador;248;ECU;1993;2;;2;3;1;0;1;1;2;10;0.4761905;0;0;1;0;0;0;0;1;0;0;0
Ecuador;248;ECU;1994;3;;3;3;3;0;1;1;2;13;0.6190476;0;0;0;1;0;0;0;1;0;0;0
Ecuador;248;ECU;1995;3;;3;3;3;0;1;1;2;13;0.6190476;0;0;0;0;1;0;0;1;0;0;0
Ecuador;248;ECU;1996;3;;3;3;3;0;1;1;2;13;0.6190476;0;0;0;0;1;0;0;1;0;0;0
Ecuador;248;ECU;1997;3;;3;3;3;0;1;1;2;13;0.6190476;0;0;0;0;1;0;0;1;0;0;0
Ecuador;248;ECU;1998;3;;3;3;3;0;0;1;2;12;0.5714286;0;1;0;0;0;0;0;1;0;0;0
Ecuador;248;ECU;1999;3;;3;3;3;0;0;2;2;13;0.6190476;0;0;1;0;0;0;0;1;0;0;0
Ecuador;248;ECU;2000;3;;3;3;3;0;0;2;2;13;0.6190476;0;0;0;0;1;0;0;1;0;0;0
Ecuador;248;ECU;2001;3;;3;3;3;1;1;2;2;15;0.7142857;0;0;1;0;0;0;0;1;0;0;0
Ecuador;248;ECU;2002;3;;3;3;3;1;1;2;2;15;0.7142857;0;0;0;0;1;0;0;1;0;0;0
Ecuador;248;ECU;2003;3;;3;3;3;1;2;2;2;16;0.7619048;0;0;1;0;0;0;0;1;0;0;0
Ecuador;248;ECU;2004;3;;3;3;3;1;2;2;2;16;0.7619048;0;0;0;0;1;0;0;1;0;0;0
Ecuador;248;ECU;2005;2;;2;0;3;1;2;2;2;12;0.5714286;1;0;0;0;0;0;0;1;0;0;0
Egypt;469;EGY;1973;0;;0;0;0;0;0;0;0;0;0;;;;;;0;0;0;0;0;1
Egypt;469;EGY;1974;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
Egypt;469;EGY;1975;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
Egypt;469;EGY;1976;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
Egypt;469;EGY;1977;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
Egypt;469;EGY;1978;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
Egypt;469;EGY;1979;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
Egypt;469;EGY;1980;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
Egypt;469;EGY;1981;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
Egypt;469;EGY;1982;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
Egypt;469;EGY;1983;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
Egypt;469;EGY;1984;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
Egypt;469;EGY;1985;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
Egypt;469;EGY;1986;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
Egypt;469;EGY;1987;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
Egypt;469;EGY;1988;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
Egypt;469;EGY;1989;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
Egypt;469;EGY;1990;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
Egypt;469;EGY;1991;2;;2;2;0;0;0;1;1;6;0.2857143;0;0;0;1;0;0;0;0;0;0;1
Egypt;469;EGY;1992;3;;3;2;1;1;0;1;1;9;0.4285714;0;0;0;1;0;0;0;0;0;0;1
Egypt;469;EGY;1993;3;;3;3;2;1;0;1;1;11;0.5238096;0;0;1;0;0;0;0;0;0;0;1
Egypt;469;EGY;1994;3;;3;3;2;1;0;1;1;11;0.5238096;0;0;0;0;1;0;0;0;0;0;1
Egypt;469;EGY;1995;3;;3;3;2;1;0;1;2;12;0.5714286;0;0;1;0;0;0;0;0;0;0;1
Egypt;469;EGY;1996;3;;3;3;3;1;0;1;2;13;0.6190476;0;0;1;0;0;0;0;0;0;0;1
Egypt;469;EGY;1997;3;;3;3;3;1;0;2;2;14;0.6666667;0;0;1;0;0;0;0;0;0;0;1
Egypt;469;EGY;1998;3;;3;3;3;1;0;2;2;14;0.6666667;0;0;0;0;1;0;0;0;0;0;1
Egypt;469;EGY;1999;3;;3;3;3;1;0;2;2;14;0.6666667;0;0;0;0;1;0;0;0;0;0;1
Egypt;469;EGY;2000;3;;3;3;3;2;0;2;2;15;0.7142857;0;0;1;0;0;0;0;0;0;0;1
Egypt;469;EGY;2001;3;;3;3;3;2;0;2;2;15;0.7142857;0;0;0;0;1;0;0;0;0;0;1
Egypt;469;EGY;2002;3;;3;3;3;2;0;2;2;15;0.7142857;0;0;0;0;1;0;0;0;0;0;1
Egypt;469;EGY;2003;3;;3;3;3;2;0;2;2;15;0.7142857;0;0;0;0;1;0;0;0;0;0;1
Egypt;469;EGY;2004;2;;2;3;3;3;0;1;2;14;0.6666667;0;1;0;0;0;0;0;0;0;0;1
Egypt;469;EGY;2005;2;;2;3;3;3;0;2;2;15;0.7142857;0;0;1;0;0;0;0;0;0;0;1
El Salvador;253;SLV;1973;0;1;0.75;0;0;0;0;0;0;0.75;0.0357143;;;;;;0;0;1;0;0;0
El Salvador;253;SLV;1974;0;1;0.75;0;0;0;0;0;0;0.75;0.0357143;0;0;0;0;1;0;0;1;0;0;0
El Salvador;253;SLV;1975;0;1;0.75;0;0;0;0;0;0;0.75;0.0357143;0;0;0;0;1;0;0;1;0;0;0
El Salvador;253;SLV;1976;0;1;0.75;0;0;0;0;0;0;0.75;0.0357143;0;0;0;0;1;0;0;1;0;0;0
El Salvador;253;SLV;1977;0;1;0.75;0;0;0;0;0;0;0.75;0.0357143;0;0;0;0;1;0;0;1;0;0;0
El Salvador;253;SLV;1978;0;1;0.75;0;0;0;0;0;0;0.75;0.0357143;0;0;0;0;1;0;0;1;0;0;0
El Salvador;253;SLV;1979;0;1;0.75;0;0;0;0;0;0;0.75;0.0357143;0;0;0;0;1;0;0;1;0;0;0
El Salvador;253;SLV;1980;0;1;0.75;0;0;0;0;0;0;0.75;0.0357143;0;0;0;0;1;0;0;1;0;0;0
El Salvador;253;SLV;1981;0;1;0.75;0;0;0;0;0;0;0.75;0.0357143;0;0;0;0;1;0;0;1;0;0;0
El Salvador;253;SLV;1982;0;1;0.75;0;0;0;0;0;0;0.75;0.0357143;0;0;0;0;1;0;0;1;0;0;0
El Salvador;253;SLV;1983;0;1;0.75;0;0;0;0;0;0;0.75;0.0357143;0;0;0;0;1;0;0;1;0;0;0
El Salvador;253;SLV;1984;0;1;0.75;0;0;0;0;0;0;0.75;0.0357143;0;0;0;0;1;0;0;1;0;0;0
El Salvador;253;SLV;1985;0;1;0.75;0;0;0;0;0;0;0.75;0.0357143;0;0;0;0;1;0;0;1;0;0;0
El Salvador;253;SLV;1986;0;1;0.75;0;0;0;0;0;0;0.75;0.0357143;0;0;0;0;1;0;0;1;0;0;0
El Salvador;253;SLV;1987;1;1;1.5;0;0;0;0;0;0;1.5;0.0714286;0;0;1;0;0;0;0;1;0;0;0
El Salvador;253;SLV;1988;1;1;1.5;0;0;0;0;0;0;1.5;0.0714286;0;0;0;0;1;0;0;1;0;0;0
El Salvador;253;SLV;1989;1;1;1.5;0;0;0;0;0;0;1.5;0.0714286;0;0;0;0;1;0;0;1;0;0;0
El Salvador;253;SLV;1990;1;1;1.5;1;0;0;0;1;0;3.5;0.1666667;0;0;1;0;0;0;0;1;0;0;0
El Salvador;253;SLV;1991;1;1;1.5;1;0;0;1;1;1;5.5;0.2619048;0;0;1;0;0;0;0;1;0;0;0
El Salvador;253;SLV;1992;2;1;2.25;3;0;0;2;1;1;9.25;0.4404762;0;0;0;1;0;0;0;1;0;0;0
El Salvador;253;SLV;1993;1;1;1.5;3;2;0;2;1;1;10.5;0.5;0;0;1;0;0;0;0;1;0;0;0
El Salvador;253;SLV;1994;1;1;1.5;3;2;0;3;1;1;11.5;0.547619;0;0;1;0;0;0;0;1;0;0;0
El Salvador;253;SLV;1995;1;1;1.5;3;3;1;3;1;1;13.5;0.6428571;0;0;1;0;0;0;0;1;0;0;0
El Salvador;253;SLV;1996;1;1;1.5;3;3;1;3;1;1;13.5;0.6428571;0;0;0;0;1;0;0;1;0;0;0
El Salvador;253;SLV;1997;1;1;1.5;3;3;1;3;3;1;15.5;0.7380952;0;0;1;0;0;0;0;1;0;0;0
El Salvador;253;SLV;1998;1;1;1.5;3;3;1;3;3;1;15.5;0.7380952;0;0;0;0;1;0;0;1;0;0;0
El Salvador;253;SLV;1999;1;1;1.5;3;3;2;3;3;1;16.5;0.7857143;0;0;1;0;0;0;0;1;0;0;0
El Salvador;253;SLV;2000;1;1;1.5;3;3;2;3;3;1;16.5;0.7857143;0;0;0;0;1;0;0;1;0;0;0
El Salvador;253;SLV;2001;3;1;3;3;3;2;3;3;1;18;0.8571429;0;0;1;0;0;0;0;1;0;0;0
El Salvador;253;SLV;2002;3;1;3;3;3;2;3;3;1;18;0.8571429;0;0;0;0;1;0;0;1;0;0;0
El Salvador;253;SLV;2003;3;1;3;3;3;2;3;1;1;16;0.7619048;0;1;0;0;0;0;0;1;0;0;0
El Salvador;253;SLV;2004;3;1;3;3;3;2;3;1;1;16;0.7619048;0;0;0;0;1;0;0;1;0;0;0
El Salvador;253;SLV;2005;3;1;3;3;3;2;3;1;1;16;0.7619048;0;0;0;0;1;0;0;1;0;0;0
Estonia;939;EST;1991;2;0;1.5;3;2;0;0;1;0;7.5;0.3571429;;;;;;0;0;0;0;1;0
Estonia;939;EST;1992;2;1;2.25;3;2;0;0;1;0;8.25;0.3928571;0;0;1;0;0;0;0;0;0;1;0
Estonia;939;EST;1993;2;1;2.25;3;2;0;1;1;0;9.25;0.4404762;0;0;1;0;0;0;0;0;0;1;0
Estonia;939;EST;1994;2;1;2.25;3;3;0;1;3;2;14.25;0.6785714;0;0;0;1;0;0;0;0;0;1;0
Estonia;939;EST;1995;2;1;2.25;3;3;1;3;3;2;17.25;0.8214286;0;0;0;1;0;0;0;0;0;1;0
Estonia;939;EST;1996;2;1;2.25;3;3;1;3;3;3;18.25;0.8690476;0;0;1;0;0;0;0;0;0;1;0
Estonia;939;EST;1997;2;1;2.25;3;3;1;3;3;3;18.25;0.8690476;0;0;0;0;1;0;0;0;0;1;0
Estonia;939;EST;1998;2;1;2.25;3;3;2;3;3;3;19.25;0.9166667;0;0;1;0;0;0;0;0;0;1;0
Estonia;939;EST;1999;2;1;2.25;3;3;3;3;3;3;20.25;0.9642857;0;0;1;0;0;0;0;0;0;1;0
Estonia;939;EST;2000;2;1;2.25;3;3;3;3;3;3;20.25;0.9642857;0;0;0;0;1;0;0;0;0;1;0
Estonia;939;EST;2001;3;1;3;3;3;3;3;3;3;21;1;0;0;1;0;0;0;0;0;0;1;0
Estonia;939;EST;2002;3;1;3;3;3;3;3;3;3;21;1;0;0;0;0;1;0;0;0;0;1;0
Estonia;939;EST;2003;3;1;3;3;3;3;3;3;3;21;1;0;0;0;0;1;0;0;0;0;1;0
Estonia;939;EST;2004;3;1;3;3;3;3;3;3;3;21;1;0;0;0;0;1;0;0;0;0;1;0
Estonia;939;EST;2005;3;1;3;3;3;3;3;3;3;21;1;0;0;0;0;1;0;0;0;0;1;0
Ethiopia;644;ETH;1973;1;;1;0;3;0;1;1;2;8;0.3809524;;;;;;0;0;0;1;0;0
Ethiopia;644;ETH;1974;0;;0;0;3;0;0;0;0;3;0.1428571;1;0;0;0;0;0;0;0;1;0;0
Ethiopia;644;ETH;1975;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
Ethiopia;644;ETH;1976;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
Ethiopia;644;ETH;1977;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
Ethiopia;644;ETH;1978;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
Ethiopia;644;ETH;1979;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
Ethiopia;644;ETH;1980;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
Ethiopia;644;ETH;1981;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
Ethiopia;644;ETH;1982;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
Ethiopia;644;ETH;1983;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
Ethiopia;644;ETH;1984;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
