"idcode","Year","Country_Code","Finreform","Finreform_n","ai01","ai02","ai30","ai31","di01","di12","di14","dm01","dm02","dm03","dm05","dm12","ei01","si02","si04","sm01","oi02","oi08","oi09","oi19","om01","om02","Financial_Development_Index","Financial Institutions Access Index","Financial Institutions Depth Index","Financial Institutions Efficiency Index","Financial Institutions Index","Financial Markets Access Index","Financial Markets Depth Index","Financial Markets Efficiency Index","Financial Markets Index","Inflation","Inflation_OECD","Inflation_WDI","Current_Account_Balance","Current_Account_OECD","Current_Account_WDI","Fiscal_Account_Balance","Fiscal_Account_Balance_OECD","Fiscal_Account_Balance_WDI","CPI","Nominal_Interest_Rate","GDP","Disposable_Income","Birth_Rate","House_Prices","Household_Debt","Net_National_Savings","Educ_Spending_GDP","Educ_Spending_Total","Social_Expenditure","Nominal_Share_Prices","Labour_Share","Gini_SWIID9","gini_disp_se","gini_mkt","gini_mkt_se","Private_Credit","Dependency_Ratio","Pop_Growth","Pop_Density","Pop_Urban","Market_Cap","GDP_Deflator","Net_National_Savings_GNI","Unemployment_Benefits","Social_Insurance","Health_Expenditure","Public_Educ_Spending_Tertiary","Public_Educ_Spending_Total","Top_1_Wealth","Top_10_Wealth","Top_1_Income","Top_10_Income","D_Disposable_Income","D_House_Prices","Interest_Rate","Share_Prices","Top_1Percent_Wealth","Top_10Percent_Wealth","Top_1Percent_Income","Top_10Percent_Income","Delta_Disposable_Income","Delta_House_Prices","Household_Savings","D_GDP","Cent_Union","Cent_Bargaining","Social_Transfers_Cash","Social_Transfers_Kind","Unemployment_Spending","Health_Spending","Pension_Spending_Public","Pension_Spending_Private","D_Household_Savings","D_Top_1Percent_Income","Nominal_Delta_Share_Prices","Delta_Share_Prices"
"7",2016,"CZE",NA,NA,NA,22.36,NA,NA,51.06,51.06,51.06,NA,NA,NA,6.97,3.59,1.53,4.59,71.64,16.88,69.07,0.21,11.19,0,NA,-11.57,0.46,0.49,0.28,0.73,0.52,0.04,0.21,0.97,0.4,0.6835042,0.6835042,0.683504209385683,1.7765034852,1.7765034852,1.76416275349514,0.7121072414,0.7121072414,-0.323856812552678,1.0068350421,0.4275,34679.11101464,23663.6652875739,1.63,106.707905258564,72.70351,5.17057674864438,0.2229136,23.61025,18.888,88.50847,52.2975742816925,24.9,0.74,44,0.93,51.0588043502507,27.9476778874427,0.192048415842684,136.834136234136,12.0837959662823,NA,1.14145060120347,6.1946425,NA,NA,7.10655022,20.34101,5.55373001098633,0.2444,0.5706,0.1077,0.2979,0.0605139725501849,0.06707905258564,-0.2560042,87.8249658,24.44,57.06,10.77,29.79,6.05139725501849,6.707905258564,6.28056491151251,2.22229533398139,12.00971599,0.497346498,12.6219518423773,10.1518635160864,0.456,7.107,7.896,0.44636443366335,-10.7402767170074,-4.01069518716578,-11.49153,-12.1750342
"7",2017,"CZE",NA,NA,NA,21.28,NA,NA,50.9,50.9,50.91,NA,NA,NA,7.39,3.02,1.5,3.74,68.94,14.01,71.95,0.49,11.66,0,NA,13.3,0.47,0.49,0.28,0.73,0.52,0.04,0.2,0.97,0.4,2.450534,2.450534,2.45053398460138,1.5453456412,1.5453456412,1.3541969507893,1.4992996182,1.4992996182,0.681075139172523,1.031507877,0.9808333333,36459.0029572066,25424.300200146,1.69,116.50465326007,76.57607,7.17572767795211,0.2154202,23.05993,18.547,101.1606,53.2784104347229,24.5,0.73,43.5,1.05,50.9067076939694,28.9504808072671,0.265642663548985,137.21587877218,12.1210959939546,NA,1.30694431650136,7.6795805,NA,NA,7.14152622,20.34101,3.80615997314453,0.252,0.5749,0.1073,0.2953,0.0744024601081826,0.091809018064477,-1.4697006667,98.710066,25.2,57.49,10.73,29.53,7.44024601081826,9.1809018064477,6.99996694847575,5.13246127276793,11.74796372,0.496927337,12.2094967404935,10.1074540433749,0.436,7.381,7.7,0.44452761565197,11.4544160771995,-0.371402042711227,14.294823986902,11.844289986902
"7",2018,"CZE",NA,NA,NA,21.26,NA,NA,51.33,51.33,51.34,NA,NA,NA,6.67,4.5,1.3,3.14,68.93,8.85,72.37,0.55,9.3,NA,NA,9.03,0.46,0.49,0.27,0.75,0.52,0.05,0.17,0.97,0.39,2.149495,2.149495,2.14949494949492,0.4449648625,0.4449648625,0.506001826267881,0.8916283461,0.8916283461,0.477460249386977,1.0536800867,1.9816666667,37487.5727588108,26770.8843323278,1.71,123.402258716811,75.71343,6.76006572827741,0.208251,17.45396,18.759,109.1298,54.9249708652496,24.4,0.77,43.3,1.13,51.3383176222557,29.8817078512209,0.334427262299794,137.693367875648,12.1501481477579,NA,2.56809454643346,7.523396,NA,NA,7.52479792,20.34101,4.26692008972168,0.2604,0.5794,0.102,0.2877,0.052964452180834,0.0592045490349959,-0.1678283333,106.980305,26.04,57.94,10.2,28.77,5.2964452180834,5.92045490349959,7.54181385332665,2.82116821135091,11.74796372,0.496927337,12.1628916893576,10.4523189991205,0.436,7.472,7.7,0.41802991497625,7.74070661817749,-4.9394221808015,7.87777059448046,5.72827559448046
"7",2019,"CZE",NA,NA,NA,20.57,61.4,157.4,50.64,50.64,50.64,10.5,NA,NA,8.45,5.23,1.51,2.7,68.48,9.98,72.67,1.07,10.97,NA,1.59,-3.54,0.46,0.49,0.27,0.76,0.52,0.04,0.17,0.97,0.38,2.847876,2.847876,2.84787595918047,0.3306526381,0.3306526381,0.355675828000438,0.2884268987,0.2884268987,-0.340860342072704,1.0836875886,1.5483333333,38440.6638667672,27550.0219948554,1.71,131.003681304773,74.78735,6.75635215621243,0.208251,17.45396,19.159,105.9594,54.9249708652496,24.4,0.89,43.2,1.32,50.281312971172,30.7101166763821,0.393788864202175,138.236658031088,12.1703506508231,10.421110915527,3.889772041651,7.5407272,NA,NA,7.83470726,20.34101,4.26692008972168,0.2622,0.5804,0.1002,0.2854,0.029103919499093,0.0615987313928029,-1.2995426667,103.111524,26.22,58.04,10.02,28.54,2.9103919499093,6.15987313928029,8.53656726487653,2.54241882793651,11.74796372,0.496927337,12.2355217941887,10.7590126077916,0.436,7.605,7.7,0.40317980888195,13.1898430655525,-1.76470588235294,-2.90516430892387,-5.75304030892387
"8",1980,"DEU",15,0.7142857,NA,NA,NA,NA,73.58,73.58,NA,7.55,1.49,NA,0.29,NA,NA,NA,147.04,NA,48.04,0.01,0.58,0,5.86,NA,0.39,0.61,0.57,0.59,0.66,0.07,0.03,0.24,0.11,5.441055,5.441055,5.44105619058071,-1.8688635461,-1.8688635461,-1.64744051103331,-1.25680963471957,NA,-1.25680963471957,NA,NA,NA,NA,1.56,113.971656321118,NA,8.3195165123078,NA,NA,21.788,10.06087,66.8120920658112,25.9,0.84,41.5,1.06,NA,23.7948876826302,0.207430406185115,224.239039899178,8.91167186384895,7.54670735932997,5.45118938878677,3.8814519,NA,NA,NA,NA,NA,0.2696,NA,0.0984,0.286,NA,0.00760388047026683,NA,4.619815,26.96,NA,9.84,28.6,NA,0.760388047026683,NA,NA,34.89528803,0.355527777,NA,NA,0.489,8.098,10.385,NA,NA,4.34782608695652,-4.02891093680098,-9.46996593680098
"8",1981,"DEU",15,0.7142857,NA,NA,NA,NA,75.49,75.49,NA,7.82,1.71,NA,0.36,NA,NA,NA,153.51,NA,47.82,0,0.71,0,5.82,NA,0.4,0.62,0.58,0.59,0.67,0.08,0.03,0.27,0.12,6.344242,6.344242,6.34424091961786,-0.8308963939,-0.8308963939,-0.662698161865995,-1.65502503499121,NA,-1.65502503499121,NA,NA,NA,NA,1.53,114.8536557771,NA,6.70816730725371,NA,NA,22.446,10.28209,66.8120920658112,25.6,0.79,41.5,0.98,NA,23.3924980682351,0.152308489359723,224.580835218973,8.87934044713118,7.8183091563042,4.1752387882334,2.0012281,NA,NA,NA,NA,NA,NA,NA,0.094,0.2814,NA,0.00773876141184561,NA,3.937848,26.96,NA,9.4,28.14,NA,0.773876141184561,NA,NA,35.14598237,0.355527777,NA,NA,0.801,8.397,10.409,NA,NA,-4.47154471544715,2.19881580817564,-4.14542619182436
"8",1982,"DEU",15,0.7142857,NA,NA,NA,NA,76.39,76.39,NA,8.88,1.91,NA,0.48,NA,NA,NA,152.57,NA,48.98,0.1,0.94,0,5.74,NA,0.41,0.63,0.58,0.6,0.68,0.08,0.03,0.26,0.12,5.241046,5.241046,5.24104712605721,0.7520636324,0.7520636324,0.709768293929742,-1.34257459642628,NA,-1.34257459642628,NA,NA,NA,NA,1.51,110.434660389941,NA,6.71482890771832,NA,NA,22.433,10.4413,66.8120920658112,25.7,0.79,41.7,0.93,NA,22.7392964068418,-0.0951134365477742,224.367330220835,8.85322992503603,8.8791104812933,4.5810585318544,1.9311244,NA,NA,NA,NA,NA,NA,NA,0.092,0.2802,NA,-0.0384750085424802,NA,5.200254,26.96,NA,9.2,28.02,NA,-3.84750085424802,NA,NA,35.02173367,0.355527777,NA,NA,1.059,8.228,10.54,NA,NA,-2.1276595744681,1.54842060320421,-3.69262539679579
"8",1983,"DEU",15,0.7142857,NA,NA,NA,NA,78.19,78.19,NA,10.75,4.01,NA,0.78,NA,NA,NA,153.54,NA,49.33,0.2,1.54,0,5.66,NA,0.45,0.65,0.59,0.6,0.69,0.11,0.04,0.46,0.2,3.293413,3.293413,3.29341460291844,0.5515304986,0.5515304986,0.564016055112188,-1.32431075753981,NA,-1.32431075753981,NA,NA,NA,NA,1.43,107.346909478159,NA,7.12100312534533,NA,NA,22.14,13.93652,66.8120920658112,25.9,0.46,41.9,0.56,NA,21.9924465351128,-0.262152572305171,223.77991579068,8.82456624350194,10.7527190446503,2.80793853884778,2.5452801,NA,NA,NA,NA,NA,0.2477,NA,0.0939,0.2846,NA,-0.0279599801446326,NA,10.643107,24.77,NA,9.39,28.46,NA,-2.79599801446326,NA,NA,34.99908592,0.355527777,NA,NA,1.167,8.22,10.475,NA,NA,2.06521739130436,33.4749504372061,30.1815374372061
"8",1984,"DEU",15,0.7142857,NA,NA,NA,NA,79.18,79.18,NA,10.81,3.71,NA,1.08,NA,NA,NA,155.76,NA,49.44,0.15,2.11,0,5.77,NA,0.45,0.65,0.6,0.6,0.7,0.13,0.04,0.42,0.19,2.405797,2.405797,2.40579506889857,1.4648934967,1.4648934967,1.2705275921798,-1.05785276147986,NA,-1.05785276147986,NA,NA,NA,NA,1.39,102.442118976201,NA,7.60119525019475,NA,NA,21.881,15.89892,66.8120920658112,25.6,0.62,42.7,0.8,NA,21.3621534230325,-0.345666402296961,223.007719187695,8.79872039965741,10.8077462123645,1.98914634165675,3.0035855,NA,NA,NA,NA,NA,NA,NA,0.0943,0.2853,NA,-0.0456910266518287,NA,13.493123,24.77,NA,9.43,28.53,NA,-4.56910266518287,NA,NA,34.89778499,0.355527777,NA,NA,1.001,8.336,10.405,NA,NA,0.425985090521823,14.080990089348,11.675193089348
"8",1985,"DEU",17,0.8095238,NA,NA,NA,NA,80.71,80.71,NA,24.34,11.69,NA,1.58,NA,NA,NA,154.84,NA,50.77,0.23,3.09,0,6.08,NA,0.5,0.67,0.6,0.61,0.71,0.16,0.11,0.59,0.28,2.066233,2.066233,2.06623073224692,2.647218784,2.647218784,2.45640882195554,-0.469274425433913,NA,-0.469274425433913,NA,NA,NA,NA,1.37,99.8010783299757,NA,8.37689812015701,NA,NA,22.228,21.63255,66.8120920658112,25.3,0.69,43,0.88,NA,20.9632712809738,-0.223489901582361,222.50987597743,8.79563515537961,24.3379302678639,2.12472570836948,3.9050025,NA,NA,NA,NA,NA,NA,NA,0.0956,0.2874,NA,-0.025780808446952,NA,19.566317,24.77,NA,9.56,28.74,NA,-2.5780808446952,NA,NA,34.66611033,0.355527777,NA,NA,0.943,8.481,10.288,NA,NA,1.37857900318134,36.0630156010597,33.9967826010597
"8",1986,"DEU",17,0.8095238,NA,NA,NA,NA,79.61,79.61,NA,24.63,14.51,NA,2.22,NA,NA,NA,153.82,NA,50.83,0.39,4.34,0,6.33,NA,0.53,0.66,0.6,0.6,0.7,0.21,0.13,0.73,0.35,-0.1294139,-0.1294139,-0.129412805250905,4.165937309,4.165937309,3.69520766399571,-0.396124499759352,NA,-0.396124499759352,NA,NA,NA,NA,1.41,101.130036840566,NA,9.92748707297036,NA,NA,22.247,30.30953,66.8120920658112,25.1,0.66,43.2,0.9,NA,20.8539450777253,0.0457680639736539,222.611737748117,8.82251355357811,24.6284292567379,2.99954311462282,5.4665036,NA,NA,NA,NA,NA,0.2349,NA,0.0997,0.2933,NA,0.0133160736620133,NA,30.4389439,23.49,NA,9.97,29.33,NA,1.33160736620133,NA,NA,33.91574197,0.357770876,NA,NA,0.874,8.376,10.147,NA,NA,4.28870292887029,40.1107590182387,40.2401729182387
"8",1987,"DEU",17,0.8095238,NA,NA,NA,NA,79.95,79.95,NA,16.83,32.69,NA,NA,NA,NA,NA,152.57,NA,51.78,0.12,5.36,0,7.37,NA,0.58,0.66,0.6,0.61,0.7,0.18,0.19,1,0.45,0.2499074,0.2499074,0.249906160316282,3.7826741386,3.7826741386,3.40604949228592,-0.782136660740086,NA,-0.782136660740086,NA,NA,NA,NA,1.43,100.410318006021,NA,9.09215888723851,NA,NA,22.715,26.29412,66.8120920658112,25.3,0.72,43.5,0.91,NA,20.933035585035,0.15361757528619,222.953971300089,9.09141479076546,16.8284933812987,1.27966355384072,4.5190527,NA,NA,NA,NA,NA,NA,NA,0.104,0.3011,NA,-0.00711676626480084,NA,26.0442126,23.49,NA,10.4,30.11,NA,-0.711676626480084,NA,NA,33.33016478,0.36,NA,NA,0.91,8.48,10.306,NA,NA,4.31293881644935,-13.2480114340275,-13.4979188340275
"8",1988,"DEU",17,0.8095238,NA,NA,NA,NA,79.25,79.25,NA,17.9,24.64,NA,NA,NA,NA,NA,151.52,19.11,51.25,0.33,6,0,7.79,NA,0.56,0.6,0.6,0.55,0.66,0.18,0.17,1,0.43,1.274121,1.274121,1.27412397156105,4.2990697118,4.2990697118,3.8509692894115,-1.20044146867262,NA,-1.20044146867262,NA,NA,NA,NA,1.46,100.277947526117,NA,10.2937859005167,NA,NA,22.705,21.91466,66.8120920658112,25.5,0.73,43.7,0.95,NA,21.1382207924248,0.390678960242038,223.826709248704,8.98199145356381,17.9033037091785,1.69046127693917,5.8771098,NA,NA,NA,NA,NA,NA,NA,0.1128,0.3156,NA,-0.00131829559484176,NA,20.640539,23.49,NA,11.28,31.56,NA,-0.131829559484176,NA,NA,33.11242129,0.362215406,NA,NA,0.891,8.66,10.209,NA,NA,8.46153846153845,-16.6556629390906,-17.9297839390906
"8",1989,"DEU",17,0.8095238,NA,NA,NA,NA,79.22,79.22,NA,26.1,24.88,NA,NA,NA,NA,NA,153.05,16.26,50.33,0.17,7.11,0,5.18,31.02,0.56,0.6,0.6,0.54,0.65,0.18,0.19,1,0.45,2.780563,2.780563,2.78055980684944,4.5621559394,4.5621559394,4.07820032121077,0.136868922838198,NA,0.136868922838198,NA,NA,NA,NA,1.42,99.6508391842037,NA,11.2904131984368,NA,NA,21.643,28.16093,66.8120920658112,25.7,0.77,43.9,0.94,NA,21.3670611581496,0.773336990610757,225.564354251998,9.07517151180889,26.103213726988,2.87906682729412,6.9696697,NA,NA,NA,NA,NA,0.2239,NA,0.1178,0.3243,NA,-0.00625370141077101,NA,25.380367,22.39,NA,11.78,32.43,NA,-0.625370141077101,NA,NA,32.40996806,0.364417343,NA,NA,0.784,8.063,9.92,NA,NA,4.43262411347518,28.5027009317051,25.7221379317051
"8",1990,"DEU",17,0.8095238,NA,NA,NA,NA,85.45,85.45,NA,20.06,30.62,NA,NA,NA,NA,NA,144.69,22.19,54.79,0.03,6.73,0,5.2,23.41,0.59,0.68,0.63,0.58,0.71,0.19,0.2,1,0.45,2.69647,2.69647,2.69647137791463,3.0089573056,3.0089573056,2.62215476535329,-0.513186169075174,NA,-0.513186169075174,NA,NA,NA,NA,1.45,104.389120812209,NA,11.0133085267858,NA,NA,21.35,33.16791,66.8120920658112,26,0.76,44.1,0.94,NA,21.5587612693622,0.861969448764933,227.517053819494,9.10016663219528,20.0551196306106,3.39664344990661,8.261852,NA,NA,NA,NA,NA,NA,NA,0.1145,0.3256,NA,0.0475488381913837,NA,30.47144,22.39,NA,11.45,32.56,NA,4.75488381913837,NA,NA,31.21969691,0.365513338,NA,NA,0.824,8.031,9.468,NA,NA,-2.80135823429542,17.7798815593093,15.0834115593093
"8",1991,"DEU",17,0.8095238,NA,NA,NA,NA,87.04,87.04,NA,19.83,23.41,NA,NA,NA,NA,NA,189.72,23.96,53.66,0.44,7.45,0,8.31,-8.65,0.58,0.67,0.61,0.58,0.7,0.2,0.18,1,0.45,4.047034,4.047034,4.04703681637387,-1.4100435586,-1.4100435586,-1.42133805782855,-3.1790773811,-3.1790773811,-2.3852944885862,NA,8.445625,35763.3613575142,NA,1.33,105.994087592089,NA,8.67076064469769,NA,NA,22.303,29.90227,66.8120920658112,26.3,0.65,44.4,0.86,NA,21.8529894527727,0.728605546561364,229.18080944061,9.10405862501683,19.8299126434607,3.0850797602741,7.564642,NA,NA,NA,NA,NA,NA,NA,0.1032,0.3147,NA,0.0153748471813194,4.398591,25.855236,22.39,NA,10.32,31.47,NA,1.53748471813194,NA,NA,35.98748046,0.348711915,NA,NA,1.273,8.031,9.141,NA,NA,-9.86899563318777,-9.84578166064729,-13.8928156606473
"8",1992,"DEU",17,0.8095238,NA,NA,NA,NA,88.29,88.29,NA,15.42,20.18,NA,NA,NA,NA,NA,159.52,16.97,53.4,0.34,7.56,0,8.25,0.94,0.57,0.65,0.61,0.56,0.69,0.2,0.15,1,0.44,5.05698,5.05698,5.05697932185187,-1.2039172302,-1.2039172302,-1.18481023084996,-2.6077423582,-2.6077423582,-1.58901566337262,NA,7.8352083333,36061.9645125765,NA,1.29,107.179167597999,NA,8.22024901877007,NA,NA,24.011,28.66041,67.6293790340424,26.2,0.65,44.7,0.84,NA,22.1195685551141,0.760346946721127,230.930020336264,9.09901467043594,15.42017566067,5.30619664154659,7.2106828,NA,NA,NA,NA,NA,NA,NA,0.0963,0.3103,NA,0.0111806236822444,2.7782283333,23.60343,22.39,NA,9.63,31.03,NA,1.11806236822444,NA,0.834941525985957,33.86009104,0.348711915,NA,NA,1.379,8.994,9.502,NA,NA,-6.6860465116279,-4.15306262701796,-9.21004262701796
"8",1993,"DEU",19,0.9047619,NA,NA,NA,NA,93.63,93.63,NA,21.32,25.57,NA,NA,NA,NA,NA,156.61,13.2,57.98,0.84,9.86,0,8.18,9.62,0.61,0.69,0.64,0.57,0.72,0.26,0.2,1,0.47,4.474576,4.474576,4.47457505486754,-1.1030118112,-1.1030118112,-1.03354886083115,-3.0985540196,-3.0985540196,-1.82347263391761,NA,6.4964583333,35508.9491315031,NA,1.28,108.045488028154,NA,6.72853854916593,NA,NA,24.718,30.31371,67.7943885326386,25.9,0.67,45.1,0.87,NA,22.3500527620283,0.657391218087626,232.459793194317,9.09855706569798,21.3243449456562,3.88366391994282,5.7415581,NA,NA,NA,NA,4.40791988372803,0.2289,0.5317,0.0922,0.3041,NA,0.00808291806673048,2.0218823333,25.839134,22.89,53.17,9.22,30.41,NA,0.808291806673047,NA,-1.5335142955968,31.82211613,0.302985148,NA,NA,1.799,8.987,9.829,NA,NA,-4.25752855659398,5.76858460852445,1.29400860852445
"8",1994,"DEU",19,0.9047619,NA,NA,NA,NA,96.45,96.45,NA,22.64,27.38,NA,6.82,NA,NA,NA,165.01,13.97,56.7,1.01,13.35,0,8.18,18.17,0.63,0.71,0.66,0.59,0.74,0.29,0.23,1,0.5,2.693056,2.693056,2.69305738121724,-1.5284616512,-1.5284616512,-1.51677496401935,-2.5251061447,-2.5251061447,-1.08890164248039,NA,6.8844143452,36293.1161001229,NA,1.24,110.111552542907,NA,6.64170830098649,NA,NA,24.899,34.82603,66.1825776100159,25.9,0.65,45.6,0.86,NA,22.5334420467181,0.346856648630233,233.274177193435,9.07606573748279,22.6383292404143,2.05160802865106,6.0053362,NA,NA,NA,NA,4.33663988113403,NA,NA,0.0893,0.3,NA,0.0191221730074896,4.1913583452,32.132974,22.89,53.17,8.93,30,NA,1.91221730074896,NA,2.20836433575022,30.37926848,0.303973683,NA,NA,1.715,9.238,10.054,NA,NA,-3.14533622559654,14.8854099349766,12.1923539349766
"8",1995,"DEU",19,0.9047619,NA,NA,NA,NA,97.98,97.98,NA,22.33,22.44,NA,8.15,NA,NA,NA,167.77,13.56,57.15,1.2,15.95,0,8.3,1.5,0.63,0.71,0.66,0.59,0.74,0.31,0.23,1,0.5,1.706161,1.706161,1.70616052419454,-1.2680437668,-1.2680437668,-1.24492969037988,-9.4300663045,-9.4300663045,-7.87233256448557,NA,6.8505428169,36806.0471201378,19216.2964581686,1.25,110.263381713867,98.38999,6.78034001720671,NA,NA,25.248,33.98195,66.1148250102997,25.7,0.68,46.1,0.82,NA,22.6689474397062,0.293904443716697,233.967490690347,9.03983250041067,22.3286969161991,1.98132464852524,6.7128223,NA,NA,NA,NA,4.4307599067688,0.2628,0.5725,0.0877,0.2975,NA,0.00137886686231979,5.1443818169,32.275789,26.28,57.25,8.77,29.75,NA,0.137886686231979,11.382038913426,1.41330113016437,29.21773764,0.304959014,17.2306701643082,11.4787212143924,1.509,9.531,10.336,0.09218951013011,NA,-1.79171332586786,-2.42370433839288,-4.12986533839288
"8",1996,"DEU",19,0.9047619,NA,NA,NA,NA,103.78,103.78,NA,26.62,6,NA,10.9,NA,NA,NA,165.5,11.73,60.71,1.74,21.34,0,8.31,18.86,0.52,0.72,0.67,0.58,0.75,0.35,0.2,0.28,0.27,1.449726,1.449726,1.44972647330127,-0.7012082838,-0.7012082838,-0.681482561538499,-3.56851554,-3.56851554,-2.15537790546378,NA,6.2153782603,37046.0509382524,19865.6232816482,1.32,108.078285921633,102.936,6.08692710447699,NA,NA,25.854,38.38214,65.8173739910126,25.4,0.66,46.5,0.85,NA,22.9965780269489,0.289474899455448,234.652470709559,8.99349593970352,26.6206725746078,0.602279503049189,5.9752482,NA,NA,NA,NA,4.49470996856689,0.263,0.573,0.0954,0.3062,0.0337904249600386,-0.0198170576511459,4.7656522603,36.932414,26.3,57.3,9.54,30.62,3.37904249600386,-1.98170576511459,10.9420310731557,0.652077136485779,27.75278896,0.303973683,17.9947745890974,11.7689369099293,1.605,9.825,10.527,0.09145034058566,-3.86580860966198,8.77993158494868,12.948609482387,11.498883482387
"8",1997,"DEU",19,0.9047619,NA,NA,NA,NA,107.87,107.87,NA,37.31,44.68,NA,14.45,NA,NA,NA,172.31,15.58,61.07,0.76,28.27,0,8.53,44.69,0.7,0.72,0.68,0.58,0.75,0.43,0.46,1,0.62,1.939369,1.939369,1.93936942452383,-0.4996017446,-0.4996017446,-0.520836209534078,-2.9384832886,-2.9384832886,-1.53282512811361,NA,5.6401378367,37714.2886046639,20067.4997503436,1.37,105.003242526498,106.7141,6.27494072355506,NA,NA,25.443,52.58615,64.6556913852692,25.4,0.68,46.8,0.85,NA,23.245023314223,0.146313281561803,235.022979515829,8.93378613807552,37.3072613594065,0.272816321974162,6.220161,NA,NA,NA,NA,4.49470996856689,0.2604,0.572,0.1022,0.3136,0.0101621009234526,-0.0284520000378679,3.7007688367,50.646781,26.04,57.2,10.22,31.36,1.01621009234526,-2.84520000378679,10.5507521177154,1.80380269822904,26.98212875,0.302985148,18.0319200469112,11.5972261173291,1.555,9.717,10.66,0.09802879545621,-3.57592619527679,7.12788259958073,37.0068214018291,35.0674524018291
"8",1998,"DEU",19,0.9047619,NA,NA,NA,NA,113.5,113.5,NA,48.87,65.6,NA,18.02,NA,NA,4.5,172.45,24.03,63.46,0.15,35.27,0,9.03,29.19,0.75,0.73,0.68,0.6,0.76,0.5,0.64,1,0.72,0.9111845,0.9111845,0.911185301235183,-0.7592848411,-0.7592848411,-0.69831395096938,-2.5694437543,-2.5694437543,-1.73906136754004,NA,4.5738012241,38421.9554446683,20349.944161144,1.36,103.762383120084,111.3736,6.76497453361265,NA,NA,25.388,67.21895,63.981693983078,25.6,0.66,47.1,0.81,NA,23.4845001173345,0.0151436508552808,235.078777720474,8.86753776286928,48.8725783224948,0.688465401249033,6.7069113,NA,NA,NA,NA,4.46187019348145,0.2584,0.5714,0.1098,0.3222,0.0140747185406377,-0.011817343698704,3.6626167241,66.3077655,25.84,57.14,10.98,32.22,1.40747185406377,-1.1817343698704,10.404590554359,1.87638920469227,25.94323457,0.303973683,17.7512137488706,11.4633988939744,1.425,9.729,10.755,0.10295215174674,-1.3853189016827,7.43639921722113,27.826338303907,26.915153803907
"8",1999,"DEU",19,0.9047619,NA,NA,NA,NA,NA,NA,NA,65.27,59.63,NA,23.55,NA,NA,4.6,NA,26.5,NA,1.25,23.61,0,7.52,6.58,0.77,0.72,0.68,0.56,0.75,0.58,0.7,1,0.76,0.5854336,0.5854336,0.58543314394471,-1.4454749334,-1.4454749334,-1.42985911872024,-1.7232299989,-1.7232299989,-1.18801833472527,NA,4.4906097192,39105.3940678473,21299.5238878629,1.36,103.224842660044,116.2119,6.01608172936858,NA,NA,25.519,69.63102,64.5175457000732,26,0.58,47.5,0.71,NA,23.8181537872685,0.0646345779052372,235.257731102069,8.82996290278946,65.2484138800771,0.343135141558832,6.0404544,NA,NA,NA,NA,4.46187019348145,0.2669,0.5754,0.1064,0.3213,0.0466625224717823,-0.00518049454798949,3.9051761192,69.0455864,26.69,57.54,10.64,32.13,4.66625224717823,-0.518049454798949,9.82203937885198,1.77877105750961,25.32283661,0.324037035,17.9906578359586,11.4995047293492,1.364,9.807,10.78,0.11336451292247,-5.59898222292814,-3.09653916211293,3.58837797972149,3.00294437972149
"8",2000,"DEU",19,0.9047619,NA,NA,NA,NA,NA,NA,NA,65.37,94.04,NA,34.56,2.67,1.17,4.7,NA,22.21,NA,2.16,34.69,0,9.05,26.65,0.76,0.72,0.68,0.54,0.75,0.51,0.73,1,0.75,1.440268,1.440268,1.44026818676794,-1.8212042992,-1.8212042992,-1.74046610311215,-1.584699039,-1.584699039,-1.12261686319692,NA,5.2639586547,40315.9615434341,22435.2504339566,1.38,102.744606147882,118.4232,5.83829993030169,NA,NA,25.467,88.42961,65.4206156730652,26.2,0.58,48.2,0.75,NA,24.3048711550328,0.135431600393084,235.596813297034,8.83031241806196,65.2081577684527,-0.489389005327581,5.821954,NA,NA,9.8881979,NA,4.46187019348145,0.2639,0.5729,0.1047,0.322,0.0533216870045096,-0.00465233464916578,3.8236906547,86.989342,26.39,57.29,10.47,32.2,5.33216870045096,-0.465233464916578,9.33170231465679,3.09565343718691,24.57075559,0.327719392,17.5065075459084,11.3637635188636,1.306,9.888,10.883,0.11787282424242,-4.99221236325873,-1.59774436090225,26.997435912902,25.557167912902
"8",2001,"DEU",19,0.9047619,NA,NA,NA,NA,112.42,112.42,112.42,55.13,66.92,NA,38.58,2.58,1.09,4.6,185.51,23.26,60.11,1.25,39.1,0,9.1,-20.5,0.75,0.72,0.65,0.53,0.73,0.5,0.72,1,0.75,1.983857,1.983857,1.98385693617829,-0.3139913728,-0.3139913728,-0.364863756166507,-3.0217187327,-3.0217187327,-1.37069973395196,NA,4.7965932489,41017.0021667115,23541.6412815732,1.35,100.706206393618,114.7619,5.70139099855469,NA,NA,25.484,66.73634,64.1212701797485,26.7,0.55,49.2,0.69,112.417323246367,24.9972702430629,0.168225361337335,236.027300085985,8.85699774468526,55.0803629181818,1.30499491007868,5.6813932,NA,NA,9.92046165,NA,4.46187019348145,0.261,0.5706,0.1029,0.3237,0.0493148427682374,-0.0198394819026323,2.8127362489,64.752483,26.1,57.06,10.29,32.37,4.93148427682374,-1.98394819026323,9.99283877860086,1.73886618708606,23.74760047,0.338526218,17.6300551428282,11.4045311018439,1.335,9.921,10.93,0.11969597797969,7.08484306133147,-1.7191977077364,-24.5316811868785,-26.5155381868785
